Timestamp(ms),Current(uA),D0-D7
1495.29,14008.437,00000000
1495.3,13913.895,00000000
1495.31,14008.437,00000000
1495.32,14150.341,00000000
1495.33,14055.726,00000000
1495.34,14055.726,00000000
1495.35,13961.159,00000000
1495.36,14197.667,00000000
1495.37,14245.006,00000000
1495.38,14245.006,00000000
1495.39,14150.341,00000000
1495.4,14197.667,00000000
1495.41,14055.726,00000000
1495.42,14008.437,00000000
1495.43,14197.667,00000000
1495.44,14103.027,00000000
1495.45,14150.341,00000000
1495.46,14008.437,00000000
1495.47,14055.726,00000000
1495.48,14245.006,00000000
1495.49,14008.437,00000000
1495.5,13913.895,00000000
1495.51,14103.027,00000000
1495.52,14008.437,00000000
1495.53,14197.667,00000000
1495.54,14150.341,00000000
1495.55,14245.006,00000000
1495.56,14197.667,00000000
1495.57,14103.027,00000000
1495.58,14292.356,00000000
1495.59,14292.356,00000000
1495.6,13961.159,00000000
1495.61,13913.895,00000000
1495.62,14008.437,00000000
1495.63,14008.437,00000000
1495.64,14197.667,00000000
1495.65,13866.643,00000000
1495.66,13866.643,00000000
1495.67,13866.643,00000000
1495.68,13724.959,00000000
1495.69,13819.402,00000000
1495.7,14103.027,00000000
1495.71,14245.006,00000000
1495.72,14055.726,00000000
1495.73,14055.726,00000000
1495.74,13961.159,00000000
1495.75,14292.356,00000000
1495.76,13961.159,00000000
1495.77,13913.895,00000000
1495.78,14008.437,00000000
1495.79,14008.437,00000000
1495.8,14055.726,00000000
1495.81,13866.643,00000000
1495.82,13677.756,00000000
1495.83,13724.959,00000000
1495.84,14055.726,00000000
1495.85,13961.159,00000000
1495.86,14008.437,00000000
1495.87,14055.726,00000000
1495.88,13961.159,00000000
1495.89,13913.895,00000000
1495.9,13819.402,00000000
1495.91,14008.437,00000000
1495.92,13724.959,00000000
1495.93,13866.643,00000000
1495.94,13913.895,00000000
1495.95,14055.726,00000000
1495.96,13724.959,00000000
1495.97,13630.565,00000000
1495.98,13961.159,00000000
1495.99,14103.027,00000000
1496,14103.027,00000000
1496.01,14150.341,00000000
1496.02,14197.667,00000000
1496.03,14103.027,00000000
1496.04,14197.667,00000000
1496.05,14103.027,00000000
1496.06,14008.437,00000000
1496.07,13866.643,00000000
1496.08,14055.726,00000000
1496.09,14245.006,00000000
1496.1,14150.341,00000000
1496.11,14292.356,00000000
1496.12,14055.726,00000000
1496.13,14008.437,00000000
1496.14,13961.159,00000000
1496.15,14245.006,00000000
1496.16,14245.006,00000000
1496.17,14339.720,00000000
1496.18,14103.027,00000000
1496.19,13913.895,00000000
1496.2,14339.720,00000000
1496.21,14197.667,00000000
1496.22,14197.667,00000000
1496.23,13866.643,00000000
1496.24,14008.437,00000000
1496.25,14245.006,00000000
1496.26,13819.402,00000000
1496.27,13819.402,00000000
1496.28,14008.437,00000000
1496.29,14008.437,00000000
1496.3,13866.643,00000000
1496.31,13819.402,00000000
1496.32,14245.006,00000000
1496.33,14292.356,00000000
1496.34,14197.667,00000000
1496.35,14055.726,00000000
1496.36,14150.341,00000000
1496.37,14008.437,00000000
1496.38,14245.006,00000000
1496.39,14339.720,00000000
1496.4,14055.726,00000000
1496.41,13913.895,00000000
1496.42,13819.402,00000000
1496.43,14150.341,00000000
1496.44,14008.437,00000000
1496.45,14103.027,00000000
1496.46,14339.720,00000000
1496.47,14292.356,00000000
1496.48,14103.027,00000000
1496.49,14103.027,00000000
1496.5,14245.006,00000000
1496.51,14103.027,00000000
1496.52,14055.726,00000000
1496.53,14055.726,00000000
1496.54,14197.667,00000000
1496.55,14339.720,00000000
1496.56,14197.667,00000000
1496.57,14197.667,00000000
1496.58,14008.437,00000000
1496.59,14055.726,00000000
1496.6,14150.341,00000000
1496.61,14008.437,00000000
1496.62,13961.159,00000000
1496.63,13913.895,00000000
1496.64,14197.667,00000000
1496.65,14150.341,00000000
1496.66,14150.341,00000000
1496.67,14197.667,00000000
1496.68,14197.667,00000000
1496.69,14434.482,00000000
1496.7,14197.667,00000000
1496.71,14197.667,00000000
1496.72,14008.437,00000000
1496.73,13961.159,00000000
1496.74,13866.643,00000000
1496.75,14008.437,00000000
1496.76,14197.667,00000000
1496.77,14055.726,00000000
1496.78,14245.006,00000000
1496.79,14197.667,00000000
1496.8,14245.006,00000000
1496.81,14008.437,00000000
1496.82,14245.006,00000000
1496.83,14055.726,00000000
1496.84,14150.341,00000000
1496.85,14055.726,00000000
1496.86,14150.341,00000000
1496.87,14055.726,00000000
1496.88,14150.341,00000000
1496.89,14245.006,00000000
1496.9,14245.006,00000000
1496.91,14055.726,00000000
1496.92,13913.895,00000000
1496.93,13961.159,00000000
1496.94,14008.437,00000000
1496.95,14103.027,00000000
1496.96,14245.006,00000000
1496.97,14245.006,00000000
1496.98,14245.006,00000000
1496.99,14245.006,00000000
1497,14150.341,00000000
1497.01,14008.437,00000000
1497.02,14339.720,00000000
1497.03,14103.027,00000000
1497.04,13866.643,00000000
1497.05,13961.159,00000000
1497.06,14008.437,00000000
1497.07,13913.895,00000000
1497.08,14387.095,00000000
1497.09,14434.482,00000000
1497.1,14292.356,00000000
1497.11,14245.006,00000000
1497.12,14008.437,00000000
1497.13,14008.437,00000000
1497.14,14339.720,00000000
1497.15,14150.341,00000000
1497.16,14055.726,00000000
1497.17,13819.402,00000000
1497.18,13772.175,00000000
1497.19,14055.726,00000000
1497.2,14008.437,00000000
1497.21,14103.027,00000000
1497.22,14150.341,00000000
1497.23,14292.356,00000000
1497.24,14245.006,00000000
1497.25,14103.027,00000000
1497.26,14197.667,00000000
1497.27,14103.027,00000000
1497.28,14150.341,00000000
1497.29,14103.027,00000000
1497.3,14150.341,00000000
1497.31,14197.667,00000000
1497.32,14197.667,00000000
1497.33,14197.667,00000000
1497.34,14150.341,00000000
1497.35,14197.667,00000000
1497.36,14150.341,00000000
1497.37,14197.667,00000000
1497.38,14150.341,00000000
1497.39,14197.667,00000000
1497.4,14245.006,00000000
1497.41,14197.667,00000000
1497.42,14008.437,00000000
1497.43,14055.726,00000000
1497.44,14197.667,00000000
1497.45,14197.667,00000000
1497.46,14339.720,00000000
1497.47,14055.726,00000000
1497.48,14197.667,00000000
1497.49,14150.341,00000000
1497.5,14055.726,00000000
1497.51,13913.895,00000000
1497.52,14008.437,00000000
1497.53,14008.437,00000000
1497.54,14245.006,00000000
1497.55,14197.667,00000000
1497.56,14292.356,00000000
1497.57,14103.027,00000000
1497.58,14008.437,00000000
1497.59,14245.006,00000000
1497.6,14150.341,00000000
1497.61,14197.667,00000000
1497.62,14103.027,00000000
1497.63,14150.341,00000000
1497.64,14150.341,00000000
1497.65,14245.006,00000000
1497.66,14245.006,00000000
1497.67,14197.667,00000000
1497.68,14245.006,00000000
1497.69,14150.341,00000000
1497.7,14150.341,00000000
1497.71,14055.726,00000000
1497.72,14055.726,00000000
1497.73,14008.437,00000000
1497.74,14103.027,00000000
1497.75,14292.356,00000000
1497.76,14339.720,00000000
1497.77,14103.027,00000000
1497.78,14008.437,00000000
1497.79,14008.437,00000000
1497.8,14150.341,00000000
1497.81,14103.027,00000000
1497.82,14292.356,00000000
1497.83,14434.482,00000000
1497.84,14103.027,00000000
1497.85,14008.437,00000000
1497.86,14055.726,00000000
1497.87,13961.159,00000000
1497.88,14055.726,00000000
1497.89,13866.643,00000000
1497.9,14103.027,00000000
1497.91,14055.726,00000000
1497.92,14245.006,00000000
1497.93,14434.482,00000000
1497.94,14292.356,00000000
1497.95,14008.437,00000000
1497.96,14150.341,00000000
1497.97,14150.341,00000000
1497.98,14197.667,00000000
1497.99,14055.726,00000000
1498,14055.726,00000000
1498.01,14008.437,00000000
1498.02,14339.720,00000000
1498.03,14150.341,00000000
1498.04,14008.437,00000000
1498.05,14103.027,00000000
1498.06,14197.667,00000000
1498.07,14245.006,00000000
1498.08,14008.437,00000000
1498.09,14055.726,00000000
1498.1,14055.726,00000000
1498.11,14150.341,00000000
1498.12,14103.027,00000000
1498.13,14245.006,00000000
1498.14,14292.356,00000000
1498.15,14292.356,00000000
1498.16,13961.159,00000000
1498.17,13913.895,00000000
1498.18,14008.437,00000000
1498.19,14245.006,00000000
1498.2,14339.720,00000000
1498.21,14150.341,00000000
1498.22,14245.006,00000000
1498.23,14055.726,00000000
1498.24,14103.027,00000000
1498.25,14292.356,00000000
1498.26,14339.720,00000000
1498.27,14008.437,00000000
1498.28,13961.159,00000000
1498.29,14008.437,00000000
1498.3,14197.667,00000000
1498.31,14055.726,00000000
1498.32,14103.027,00000000
1498.33,14150.341,00000000
1498.34,14150.341,00000000
1498.35,14150.341,00000000
1498.36,14292.356,00000000
1498.37,14103.027,00000000
1498.38,14008.437,00000000
1498.39,13913.895,00000000
1498.4,14292.356,00000000
1498.41,14387.095,00000000
1498.42,14245.006,00000000
1498.43,14245.006,00000000
1498.44,14008.437,00000000
1498.45,14103.027,00000000
1498.46,14197.667,00000000
1498.47,14245.006,00000000
1498.48,13961.159,00000000
1498.49,14197.667,00000000
1498.5,14245.006,00000000
1498.51,14055.726,00000000
1498.52,13961.159,00000000
1498.53,14055.726,00000000
1498.54,14150.341,00000000
1498.55,14150.341,00000000
1498.56,14292.356,00000000
1498.57,14103.027,00000000
1498.58,13913.895,00000000
1498.59,14008.437,00000000
1498.6,14197.667,00000000
1498.61,14197.667,00000000
1498.62,14150.341,00000000
1498.63,14197.667,00000000
1498.64,14150.341,00000000
1498.65,14055.726,00000000
1498.66,13819.402,00000000
1498.67,14008.437,00000000
1498.68,14008.437,00000000
1498.69,14245.006,00000000
1498.7,14387.095,00000000
1498.71,14245.006,00000000
1498.72,14103.027,00000000
1498.73,14197.667,00000000
1498.74,14055.726,00000000
1498.75,14150.341,00000000
1498.76,14292.356,00000000
1498.77,13961.159,00000000
1498.78,13913.895,00000000
1498.79,14008.437,00000000
1498.8,13819.402,00000000
1498.81,14197.667,00000000
1498.82,14150.341,00000000
1498.83,13819.402,00000000
1498.84,13819.402,00000000
1498.85,13819.402,00000000
1498.86,14103.027,00000000
1498.87,13913.895,00000000
1498.88,13819.402,00000000
1498.89,13961.159,00000000
1498.9,14008.437,00000000
1498.91,14103.027,00000000
1498.92,14197.667,00000000
1498.93,14103.027,00000000
1498.94,13913.895,00000000
1498.95,13630.565,00000000
1498.96,13819.402,00000000
1498.97,13819.402,00000000
1498.98,14008.437,00000000
1498.99,15099.199,00000000
1499,16483.775,00000000
1499.01,17685.674,00000000
1499.02,16531.705,00000000
1499.03,15289.561,00000000
1499.04,14624.155,00000000
1499.05,14197.667,00000000
1499.06,14292.356,00000000
1499.07,14150.341,00000000
1499.08,14103.027,00000000
1499.09,14150.341,00000000
1499.1,14055.726,00000000
1499.11,14008.437,00000000
1499.12,14008.437,00000000
1499.13,14150.341,00000000
1499.14,13961.159,00000000
1499.15,14055.726,00000000
1499.16,13677.756,00000000
1499.17,13583.387,00000000
1499.18,13819.402,00000000
1499.19,14055.726,00000000
1499.2,14245.006,00000000
1499.21,14245.006,00000000
1499.22,14150.341,00000000
1499.23,13866.643,00000000
1499.24,14055.726,00000000
1499.25,14055.726,00000000
1499.26,14103.027,00000000
1499.27,13677.756,00000000
1499.28,13819.402,00000000
1499.29,14197.667,00000000
1499.3,14008.437,00000000
1499.31,14055.726,00000000
1499.32,14292.356,00000000
1499.33,14245.006,00000000
1499.34,14150.341,00000000
1499.35,14008.437,00000000
1499.36,13913.895,00000000
1499.37,14292.356,00000000
1499.38,14150.341,00000000
1499.39,14245.006,00000000
1499.4,14103.027,00000000
1499.41,13866.643,00000000
1499.42,14055.726,00000000
1499.43,14150.341,00000000
1499.44,13913.895,00000000
1499.45,14103.027,00000000
1499.46,14103.027,00000000
1499.47,14197.667,00000000
1499.48,14103.027,00000000
1499.49,13819.402,00000000
1499.5,13913.895,00000000
1499.51,14008.437,00000000
1499.52,14339.720,00000000
1499.53,14339.720,00000000
1499.54,14103.027,00000000
1499.55,13913.895,00000000
1499.56,14150.341,00000000
1499.57,14292.356,00000000
1499.58,13961.159,00000000
1499.59,14197.667,00000000
1499.6,14150.341,00000000
1499.61,13961.159,00000000
1499.62,14008.437,00000000
1499.63,14055.726,00000000
1499.64,14197.667,00000000
1499.65,14245.006,00000000
1499.66,14103.027,00000000
1499.67,14150.341,00000000
1499.68,13819.402,00000000
1499.69,14055.726,00000000
1499.7,14150.341,00000000
1499.71,13819.402,00000000
1499.72,13772.175,00000000
1499.73,13819.402,00000000
1499.74,14055.726,00000000
1499.75,14055.726,00000000
1499.76,14103.027,00000000
1499.77,14150.341,00000000
1499.78,14055.726,00000000
1499.79,14055.726,00000000
1499.8,13819.402,00000000
1499.81,14055.726,00000000
1499.82,14008.437,00000000
1499.83,14055.726,00000000
1499.84,14055.726,00000000
1499.85,13913.895,00000000
1499.86,14197.667,00000000
1499.87,14197.667,00000000
1499.88,14055.726,00000000
1499.89,14197.667,00000000
1499.9,14008.437,00000000
1499.91,14292.356,00000000
1499.92,14245.006,00000000
1499.93,14103.027,00000000
1499.94,13819.402,00000000
1499.95,13961.159,00000000
1499.96,14245.006,00000000
1499.97,14292.356,00000000
1499.98,14292.356,00000000
1499.99,14197.667,00000000
1500,14008.437,00000000
1500.01,13819.402,00000000
1500.02,13913.895,00000000
1500.03,14150.341,00000000
1500.04,14008.437,00000000
1500.05,14103.027,00000000
1500.06,14339.720,00000000
1500.07,14150.341,00000000
1500.08,13961.159,00000000
1500.09,14245.006,00000000
1500.1,14245.006,00000000
1500.11,14150.341,00000000
1500.12,14008.437,00000000
1500.13,14103.027,00000000
1500.14,14008.437,00000000
1500.15,14055.726,00000000
1500.16,14150.341,00000000
1500.17,14292.356,00000000
1500.18,14197.667,00000000
1500.19,14055.726,00000000
1500.2,13819.402,00000000
1500.21,13772.175,00000000
1500.22,14008.437,00000000
1500.23,14197.667,00000000
1500.24,14103.027,00000000
1500.25,14008.437,00000000
1500.26,14055.726,00000000
1500.27,13819.402,00000000
1500.28,14008.437,00000000
1500.29,13913.895,00000000
1500.3,14150.341,00000000
1500.31,14103.027,00000000
1500.32,13819.402,00000000
1500.33,13913.895,00000000
1500.34,14008.437,00000000
1500.35,14103.027,00000000
1500.36,14245.006,00000000
1500.37,14339.720,00000000
1500.38,14197.667,00000000
1500.39,14103.027,00000000
1500.4,14008.437,00000000
1500.41,14055.726,00000000
1500.42,13819.402,00000000
1500.43,13866.643,00000000
1500.44,14008.437,00000000
1500.45,14150.341,00000000
1500.46,14197.667,00000000
1500.47,14150.341,00000000
1500.48,14103.027,00000000
1500.49,14008.437,00000000
1500.5,13961.159,00000000
1500.51,14150.341,00000000
1500.52,14245.006,00000000
1500.53,14339.720,00000000
1500.54,14245.006,00000000
1500.55,14150.341,00000000
1500.56,13819.402,00000000
1500.57,13913.895,00000000
1500.58,14150.341,00000000
1500.59,14245.006,00000000
1500.6,14150.341,00000000
1500.61,14055.726,00000000
1500.62,13866.643,00000000
1500.63,13961.159,00000000
1500.64,13913.895,00000000
1500.65,14055.726,00000000
1500.66,14055.726,00000000
1500.67,14387.095,00000000
1500.68,14245.006,00000000
1500.69,14055.726,00000000
1500.7,14008.437,00000000
1500.71,14055.726,00000000
1500.72,14197.667,00000000
1500.73,14103.027,00000000
1500.74,14245.006,00000000
1500.75,14055.726,00000000
1500.76,14245.006,00000000
1500.77,14197.667,00000000
1500.78,14245.006,00000000
1500.79,14245.006,00000000
1500.8,14008.437,00000000
1500.81,13961.159,00000000
1500.82,14150.341,00000000
1500.83,14245.006,00000000
1500.84,14055.726,00000000
1500.85,13819.402,00000000
1500.86,14008.437,00000000
1500.87,14103.027,00000000
1500.88,14103.027,00000000
1500.89,13866.643,00000000
1500.9,14008.437,00000000
1500.91,14103.027,00000000
1500.92,14197.667,00000000
1500.93,14245.006,00000000
1500.94,14103.027,00000000
1500.95,14103.027,00000000
1500.96,14292.356,00000000
1500.97,14103.027,00000000
1500.98,13913.895,00000000
1500.99,14150.341,00000000
1501,14055.726,00000000
1501.01,14008.437,00000000
1501.02,14008.437,00000000
1501.03,14245.006,00000000
1501.04,14103.027,00000000
1501.05,14197.667,00000000
1501.06,14008.437,00000000
1501.07,14008.437,00000000
1501.08,14103.027,00000000
1501.09,14103.027,00000000
1501.1,13913.895,00000000
1501.11,13961.159,00000000
1501.12,14245.006,00000000
1501.13,14339.720,00000000
1501.14,14103.027,00000000
1501.15,13866.643,00000000
1501.16,13913.895,00000000
1501.17,14245.006,00000000
1501.18,14103.027,00000000
1501.19,14150.341,00000000
1501.2,14150.341,00000000
1501.21,14008.437,00000000
1501.22,14150.341,00000000
1501.23,14103.027,00000000
1501.24,14150.341,00000000
1501.25,14103.027,00000000
1501.26,14197.667,00000000
1501.27,13913.895,00000000
1501.28,13961.159,00000000
1501.29,14055.726,00000000
1501.3,14245.006,00000000
1501.31,14197.667,00000000
1501.32,14245.006,00000000
1501.33,14245.006,00000000
1501.34,14008.437,00000000
1501.35,14150.341,00000000
1501.36,14055.726,00000000
1501.37,14008.437,00000000
1501.38,14103.027,00000000
1501.39,14245.006,00000000
1501.4,14008.437,00000000
1501.41,14103.027,00000000
1501.42,14103.027,00000000
1501.43,13913.895,00000000
1501.44,14055.726,00000000
1501.45,13913.895,00000000
1501.46,14197.667,00000000
1501.47,14245.006,00000000
1501.48,14197.667,00000000
1501.49,13961.159,00000000
1501.5,14197.667,00000000
1501.51,13961.159,00000000
1501.52,13866.643,00000000
1501.53,13819.402,00000000
1501.54,14055.726,00000000
1501.55,14197.667,00000000
1501.56,14339.720,00000000
1501.57,14055.726,00000000
1501.58,14245.006,00000000
1501.59,14197.667,00000000
1501.6,14055.726,00000000
1501.61,14197.667,00000000
1501.62,14103.027,00000000
1501.63,14103.027,00000000
1501.64,14008.437,00000000
1501.65,14055.726,00000000
1501.66,14150.341,00000000
1501.67,14197.667,00000000
1501.68,14150.341,00000000
1501.69,14103.027,00000000
1501.7,13961.159,00000000
1501.71,13772.175,00000000
1501.72,14008.437,00000000
1501.73,14292.356,00000000
1501.74,14245.006,00000000
1501.75,14197.667,00000000
1501.76,14055.726,00000000
1501.77,14103.027,00000000
1501.78,14103.027,00000000
1501.79,14197.667,00000000
1501.8,14245.006,00000000
1501.81,14150.341,00000000
1501.82,14150.341,00000000
1501.83,14008.437,00000000
1501.84,13913.895,00000000
1501.85,14055.726,00000000
1501.86,14814.025,00000000
1501.87,16196.464,00000000
1501.88,17878.689,00000000
1501.89,16867.547,00000000
1501.9,15814.069,00000000
1501.91,15194.355,00000000
1501.92,14434.482,00000000
1501.93,14624.155,00000000
1501.94,14292.356,00000000
1501.95,14150.341,00000000
1501.96,14008.437,00000000
1501.97,14008.437,00000000
1501.98,14103.027,00000000
1501.99,13961.159,00000000
1502,14150.341,00000000
1502.01,14150.341,00000000
1502.02,14055.726,00000000
1502.03,14197.667,00000000
1502.04,14434.482,00000000
1502.05,14339.720,00000000
1502.06,14150.341,00000000
1502.07,14055.726,00000000
1502.08,14008.437,00000000
1502.09,14055.726,00000000
1502.1,14008.437,00000000
1502.11,14055.726,00000000
1502.12,13819.402,00000000
1502.13,13913.895,00000000
1502.14,14103.027,00000000
1502.15,14008.437,00000000
1502.16,14008.437,00000000
1502.17,14150.341,00000000
1502.18,14197.667,00000000
1502.19,14055.726,00000000
1502.2,14103.027,00000000
1502.21,14197.667,00000000
1502.22,14103.027,00000000
1502.23,14150.341,00000000
1502.24,14150.341,00000000
1502.25,14245.006,00000000
1502.26,13961.159,00000000
1502.27,13961.159,00000000
1502.28,14245.006,00000000
1502.29,14339.720,00000000
1502.3,14055.726,00000000
1502.31,14055.726,00000000
1502.32,13961.159,00000000
1502.33,14008.437,00000000
1502.34,14008.437,00000000
1502.35,13819.402,00000000
1502.36,14197.667,00000000
1502.37,14103.027,00000000
1502.38,14103.027,00000000
1502.39,14292.356,00000000
1502.4,14150.341,00000000
1502.41,14150.341,00000000
1502.42,13724.959,00000000
1502.43,13913.895,00000000
1502.44,14055.726,00000000
1502.45,14245.006,00000000
1502.46,14008.437,00000000
1502.47,13866.643,00000000
1502.48,13866.643,00000000
1502.49,13961.159,00000000
1502.5,14197.667,00000000
1502.51,14245.006,00000000
1502.52,14292.356,00000000
1502.53,14339.720,00000000
1502.54,14434.482,00000000
1502.55,14008.437,00000000
1502.56,13772.175,00000000
1502.57,13961.159,00000000
1502.58,13961.159,00000000
1502.59,13961.159,00000000
1502.6,14008.437,00000000
1502.61,14150.341,00000000
1502.62,14197.667,00000000
1502.63,14245.006,00000000
1502.64,14292.356,00000000
1502.65,14245.006,00000000
1502.66,14055.726,00000000
1502.67,14008.437,00000000
1502.68,14055.726,00000000
1502.69,14292.356,00000000
1502.7,14292.356,00000000
1502.71,14103.027,00000000
1502.72,14150.341,00000000
1502.73,14103.027,00000000
1502.74,14103.027,00000000
1502.75,14245.006,00000000
1502.76,14150.341,00000000
1502.77,14103.027,00000000
1502.78,13961.159,00000000
1502.79,14103.027,00000000
1502.8,14055.726,00000000
1502.81,14008.437,00000000
1502.82,14245.006,00000000
1502.83,14197.667,00000000
1502.84,14245.006,00000000
1502.85,14055.726,00000000
1502.86,13819.402,00000000
1502.87,13913.895,00000000
1502.88,14055.726,00000000
1502.89,14197.667,00000000
1502.9,14292.356,00000000
1502.91,14292.356,00000000
1502.92,14055.726,00000000
1502.93,13961.159,00000000
1502.94,13961.159,00000000
1502.95,14150.341,00000000
1502.96,14055.726,00000000
1502.97,14245.006,00000000
1502.98,14055.726,00000000
1502.99,14055.726,00000000
1503,14103.027,00000000
1503.01,13913.895,00000000
1503.02,13866.643,00000000
1503.03,13913.895,00000000
1503.04,13913.895,00000000
1503.05,14103.027,00000000
1503.06,13961.159,00000000
1503.07,14150.341,00000000
1503.08,14245.006,00000000
1503.09,14008.437,00000000
1503.1,14103.027,00000000
1503.11,14008.437,00000000
1503.12,14103.027,00000000
1503.13,14339.720,00000000
1503.14,14103.027,00000000
1503.15,14008.437,00000000
1503.16,14245.006,00000000
1503.17,14339.720,00000000
1503.18,14339.720,00000000
1503.19,14245.006,00000000
1503.2,14150.341,00000000
1503.21,14008.437,00000000
1503.22,14055.726,00000000
1503.23,14103.027,00000000
1503.24,14150.341,00000000
1503.25,13961.159,00000000
1503.26,14150.341,00000000
1503.27,14008.437,00000000
1503.28,14055.726,00000000
1503.29,13913.895,00000000
1503.3,14103.027,00000000
1503.31,13961.159,00000000
1503.32,14103.027,00000000
1503.33,13913.895,00000000
1503.34,13961.159,00000000
1503.35,14055.726,00000000
1503.36,14292.356,00000000
1503.37,14197.667,00000000
1503.38,14103.027,00000000
1503.39,13866.643,00000000
1503.4,14150.341,00000000
1503.41,14292.356,00000000
1503.42,14292.356,00000000
1503.43,14008.437,00000000
1503.44,14008.437,00000000
1503.45,13961.159,00000000
1503.46,14103.027,00000000
1503.47,13961.159,00000000
1503.48,13913.895,00000000
1503.49,13913.895,00000000
1503.5,13772.175,00000000
1503.51,14055.726,00000000
1503.52,14150.341,00000000
1503.53,13819.402,00000000
1503.54,14197.667,00000000
1503.55,14245.006,00000000
1503.56,14150.341,00000000
1503.57,14103.027,00000000
1503.58,14008.437,00000000
1503.59,14008.437,00000000
1503.6,14055.726,00000000
1503.61,14197.667,00000000
1503.62,14150.341,00000000
1503.63,14245.006,00000000
1503.64,14245.006,00000000
1503.65,14150.341,00000000
1503.66,14150.341,00000000
1503.67,14008.437,00000000
1503.68,14055.726,00000000
1503.69,14008.437,00000000
1503.7,14103.027,00000000
1503.71,14150.341,00000000
1503.72,14055.726,00000000
1503.73,14150.341,00000000
1503.74,14150.341,00000000
1503.75,14245.006,00000000
1503.76,13866.643,00000000
1503.77,13913.895,00000000
1503.78,14055.726,00000000
1503.79,14008.437,00000000
1503.8,14103.027,00000000
1503.81,14624.155,00000000
1503.82,14197.667,00000000
1503.83,14103.027,00000000
1503.84,14245.006,00000000
1503.85,14245.006,00000000
1503.86,13819.402,00000000
1503.87,13866.643,00000000
1503.88,13913.895,00000000
1503.89,14150.341,00000000
1503.9,14387.095,00000000
1503.91,14150.341,00000000
1503.92,13819.402,00000000
1503.93,13819.402,00000000
1503.94,13866.643,00000000
1503.95,14103.027,00000000
1503.96,14055.726,00000000
1503.97,14245.006,00000000
1503.98,14245.006,00000000
1503.99,14197.667,00000000
1504,14150.341,00000000
1504.01,14055.726,00000000
1504.02,14055.726,00000000
1504.03,13866.643,00000000
1504.04,14008.437,00000000
1504.05,14008.437,00000000
1504.06,14008.437,00000000
1504.07,14055.726,00000000
1504.08,13913.895,00000000
1504.09,14008.437,00000000
1504.1,14055.726,00000000
1504.11,14245.006,00000000
1504.12,14008.437,00000000
1504.13,14055.726,00000000
1504.14,14008.437,00000000
1504.15,14008.437,00000000
1504.16,13961.159,00000000
1504.17,14008.437,00000000
1504.18,14008.437,00000000
1504.19,14197.667,00000000
1504.2,14150.341,00000000
1504.21,14103.027,00000000
1504.22,14103.027,00000000
1504.23,14008.437,00000000
1504.24,14055.726,00000000
1504.25,13961.159,00000000
1504.26,14103.027,00000000
1504.27,14103.027,00000000
1504.28,14339.720,00000000
1504.29,14197.667,00000000
1504.3,14150.341,00000000
1504.31,14150.341,00000000
1504.32,14008.437,00000000
1504.33,13819.402,00000000
1504.34,14008.437,00000000
1504.35,14245.006,00000000
1504.36,14197.667,00000000
1504.37,14103.027,00000000
1504.38,13866.643,00000000
1504.39,13913.895,00000000
1504.4,13819.402,00000000
1504.41,13913.895,00000000
1504.42,14103.027,00000000
1504.43,14387.095,00000000
1504.44,14008.437,00000000
1504.45,14103.027,00000000
1504.46,14008.437,00000000
1504.47,14008.437,00000000
1504.48,14387.095,00000000
1504.49,14150.341,00000000
1504.5,14197.667,00000000
1504.51,13961.159,00000000
1504.52,14103.027,00000000
1504.53,14008.437,00000000
1504.54,14103.027,00000000
1504.55,14103.027,00000000
1504.56,14150.341,00000000
1504.57,13866.643,00000000
1504.58,13913.895,00000000
1504.59,14008.437,00000000
1504.6,14103.027,00000000
1504.61,14434.482,00000000
1504.62,14339.720,00000000
1504.63,14150.341,00000000
1504.64,13961.159,00000000
1504.65,13772.175,00000000
1504.66,13961.159,00000000
1504.67,13819.402,00000000
1504.68,14103.027,00000000
1504.69,14008.437,00000000
1504.7,14292.356,00000000
1504.71,14292.356,00000000
1504.72,14292.356,00000000
1504.73,14055.726,00000000
1504.74,14103.027,00000000
1504.75,14103.027,00000000
1504.76,14008.437,00000000
1504.77,14055.726,00000000
1504.78,13913.895,00000000
1504.79,14008.437,00000000
1504.8,13961.159,00000000
1504.81,13819.402,00000000
1504.82,14008.437,00000000
1504.83,14150.341,00000000
1504.84,14150.341,00000000
1504.85,14150.341,00000000
1504.86,14292.356,00000000
1504.87,14055.726,00000000
1504.88,14103.027,00000000
1504.89,14008.437,00000000
1504.9,13913.895,00000000
1504.91,14150.341,00000000
1504.92,13961.159,00000000
1504.93,14008.437,00000000
1504.94,14055.726,00000000
1504.95,14245.006,00000000
1504.96,14197.667,00000000
1504.97,14150.341,00000000
1504.98,14103.027,00000000
1504.99,14008.437,00000000
1505,13913.895,00000000
1505.01,13913.895,00000000
1505.02,13866.643,00000000
1505.03,14103.027,00000000
1505.04,14245.006,00000000
1505.05,14150.341,00000000
1505.06,14008.437,00000000
1505.07,14103.027,00000000
1505.08,14245.006,00000000
1505.09,14103.027,00000000
1505.1,14055.726,00000000
1505.11,14245.006,00000000
1505.12,14103.027,00000000
1505.13,14339.720,00000000
1505.14,14055.726,00000000
1505.15,14103.027,00000000
1505.16,13913.895,00000000
1505.17,14055.726,00000000
1505.18,14055.726,00000000
1505.19,13913.895,00000000
1505.2,14292.356,00000000
1505.21,14245.006,00000000
1505.22,14150.341,00000000
1505.23,14103.027,00000000
1505.24,13819.402,00000000
1505.25,13819.402,00000000
1505.26,14008.437,00000000
1505.27,14292.356,00000000
